app,profile_id,step,timestamp,action,category,keyword,instruction,screenshot_path,note,I,F,P,C,S,N,FA
DaZhongDianPing,low_payment_browsing,4,2026-06-07T06:03:08,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_004.png,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaZhongDianPing,low_payment_browsing,5,2026-06-07T06:03:23,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_005.png,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaZhongDianPing,low_payment_browsing,6,2026-06-07T06:03:48,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_006.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,low_payment_browsing,7,2026-06-07T06:04:02,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_007.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,low_payment_browsing,8,2026-06-07T06:04:23,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_008.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,low_payment_browsing,9,2026-06-07T06:04:43,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_009.png,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DaZhongDianPing,low_payment_browsing,10,2026-06-07T06:04:57,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_010.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
DaZhongDianPing,low_payment_browsing,11,2026-06-07T06:05:13,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_011.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
DaZhongDianPing,low_payment_browsing,12,2026-06-07T06:05:27,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_012.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,low_payment_browsing,13,2026-06-07T06:05:41,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_013.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,low_payment_browsing,14,2026-06-07T06:05:54,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_014.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,low_payment_browsing,15,2026-06-07T06:06:14,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_015.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
DaZhongDianPing,low_payment_browsing,16,2026-06-07T06:06:26,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_016.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
DaZhongDianPing,low_payment_browsing,17,2026-06-07T06:07:03,search_keyword,apparel_beauty,沙拉,请在搜索框输入“沙拉”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_017.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,low_payment_browsing,18,2026-06-07T06:07:18,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_018.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
DaZhongDianPing,low_payment_browsing,19,2026-06-07T06:08:10,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_019.png,,1.0,3.0,1.0,0.0,0.0,1.0,1.0
DaZhongDianPing,low_payment_browsing,20,2026-06-07T06:08:46,visit_homepage,,,请回到 DaZhongDianPing 首页，等待 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_020.png,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaZhongDianPing,low_payment_browsing,21,2026-06-07T06:09:25,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_021.png,,1.0,0.0,1.0,0.0,0.0,0.0,1.0
DaZhongDianPing,low_payment_browsing,22,2026-06-07T06:09:41,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_022.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
DaZhongDianPing,low_payment_browsing,23,2026-06-07T06:10:41,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_023.png,,1.0,3.0,1.0,0.0,0.0,1.0,1.0
DaZhongDianPing,low_payment_browsing,24,2026-06-07T06:11:10,visit_homepage,,,请回到 DaZhongDianPing 首页，等待 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_024.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,low_payment_browsing,25,2026-06-07T06:12:41,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_025.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,low_payment_browsing,26,2026-06-07T06:13:00,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_026.png,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaZhongDianPing,low_payment_browsing,27,2026-06-07T06:13:11,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_027.png,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaZhongDianPing,low_payment_browsing,28,2026-06-07T06:13:30,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_028.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
DaZhongDianPing,low_payment_browsing,29,2026-06-07T06:13:45,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_029.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
DaZhongDianPing,low_payment_browsing,30,2026-06-07T06:13:57,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\low_payment_browsing\20260607_060215\screenshots\step_030.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,1,2026-06-07T05:38:57,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_001.png,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaZhongDianPing,high_payment_shopping,2,2026-06-07T05:39:09,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_002.png,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaZhongDianPing,high_payment_shopping,3,2026-06-07T05:42:59,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_003.png,,0.0,0.0,0.0,0.0,0.0,1.0,1.0
DaZhongDianPing,high_payment_shopping,4,2026-06-07T05:43:42,search_keyword,electronics_high_value,品牌餐厅,请在搜索框输入“品牌餐厅”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_004.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,5,2026-06-07T05:44:19,search_keyword,electronics_high_value,会员红包,请在搜索框输入“会员红包”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_005.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,6,2026-06-07T05:44:52,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_006.png,,1.0,0.0,1.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,7,2026-06-07T05:45:20,search_keyword,electronics_high_value,会员红包,请在搜索框输入“会员红包”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_007.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,8,2026-06-07T05:45:42,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_008.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,9,2026-06-07T05:46:15,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_009.png,,2.0,0.0,0.0,0.0,0.0,1.0,1.0
DaZhongDianPing,high_payment_shopping,10,2026-06-07T05:46:59,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_010.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,11,2026-06-07T05:48:40,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_011.png,,1.0,0.0,1.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,12,2026-06-07T05:49:30,search_keyword,electronics_high_value,高端咖啡,请在搜索框输入“高端咖啡”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_012.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,13,2026-06-07T05:49:45,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_013.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,14,2026-06-07T05:49:57,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_014.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,15,2026-06-07T05:50:43,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_015.png,,2.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,16,2026-06-07T05:51:07,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_016.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,17,2026-06-07T05:51:40,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_017.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,18,2026-06-07T05:51:59,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_018.png,,1.0,0.0,1.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,19,2026-06-07T05:52:13,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_019.png,,1.0,0.0,1.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,20,2026-06-07T05:52:46,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_020.png,,1.0,0.0,0.0,0.0,1.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,21,2026-06-07T05:54:27,search_keyword,shopping,百亿补贴,请在搜索框输入“百亿补贴”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_021.png,,1.0,0.0,1.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,22,2026-06-07T05:55:06,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_022.png,,1.0,0.0,1.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,23,2026-06-07T05:55:41,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_023.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,24,2026-06-07T05:57:02,visit_homepage,,,请回到 DaZhongDianPing 首页，等待 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_024.png,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaZhongDianPing,high_payment_shopping,25,2026-06-07T05:57:30,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_025.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,26,2026-06-07T05:58:25,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_026.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,27,2026-06-07T05:59:05,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_027.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,high_payment_shopping,28,2026-06-07T06:00:19,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_028.png,,2.0,0.0,1.0,0.0,1.0,1.0,3.0
DaZhongDianPing,high_payment_shopping,29,2026-06-07T06:00:53,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_029.png,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaZhongDianPing,high_payment_shopping,30,2026-06-07T06:01:19,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\high_payment_shopping\20260607_053655\screenshots\step_030.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,1,2026-06-07T06:24:41,search_keyword,shopping,满减券,请在搜索框输入“满减券”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_001.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,2,2026-06-07T06:25:07,search_keyword,daily_necessities,兰州拉面,请在搜索框输入“兰州拉面”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_002.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,3,2026-06-07T06:25:19,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_003.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,4,2026-06-07T06:25:49,search_keyword,shopping,限时秒杀,请在搜索框输入“限时秒杀”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_004.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,5,2026-06-07T06:26:00,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_005.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,6,2026-06-07T06:26:44,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_006.png,,1.0,3.0,1.0,0.0,0.0,1.0,1.0
DaZhongDianPing,bargain_hunter,7,2026-06-07T06:27:18,search_keyword,daily_necessities,黄焖鸡,请在搜索框输入“黄焖鸡”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_007.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,8,2026-06-07T06:27:58,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_008.png,,1.0,3.0,1.0,0.0,0.0,1.0,1.0
DaZhongDianPing,bargain_hunter,9,2026-06-07T06:28:18,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_009.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,10,2026-06-07T06:28:30,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_010.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,11,2026-06-07T06:28:53,search_keyword,daily_necessities,沙县小吃,请在搜索框输入“沙县小吃”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_011.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,12,2026-06-07T06:29:12,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_012.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,13,2026-06-07T06:29:41,search_keyword,daily_necessities,快餐套餐,请在搜索框输入“快餐套餐”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_013.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,14,2026-06-07T06:29:54,search_keyword,daily_necessities,快餐套餐,请在搜索框输入“快餐套餐”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_014.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,15,2026-06-07T06:30:11,visit_homepage,,,请回到 DaZhongDianPing 首页，等待 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_015.png,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaZhongDianPing,bargain_hunter,16,2026-06-07T06:30:24,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_016.png,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaZhongDianPing,bargain_hunter,17,2026-06-07T06:30:37,visit_homepage,,,请回到 DaZhongDianPing 首页，等待 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_017.png,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaZhongDianPing,bargain_hunter,18,2026-06-07T06:30:58,search_keyword,shopping,满减券,请在搜索框输入“满减券”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_018.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,19,2026-06-07T06:31:08,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_019.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,20,2026-06-07T06:31:21,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_020.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,21,2026-06-07T06:32:02,search_keyword,shopping,满减券,请在搜索框输入“满减券”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_021.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,22,2026-06-07T06:32:45,search_keyword,apparel_beauty,无糖饮品,请在搜索框输入“无糖饮品”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_022.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,23,2026-06-07T06:33:00,visit_homepage,,,请回到 DaZhongDianPing 首页，等待 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_023.png,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaZhongDianPing,bargain_hunter,24,2026-06-07T06:41:37,search_keyword,shopping,限时秒杀,请在搜索框输入“限时秒杀”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_024.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,25,2026-06-07T06:41:48,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_025.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,26,2026-06-07T06:42:20,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_026.png,,1.0,1.0,0.0,0.0,0.0,1.0,1.0
DaZhongDianPing,bargain_hunter,27,2026-06-07T06:42:39,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_027.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,28,2026-06-07T06:42:50,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_028.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,29,2026-06-07T06:43:01,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_029.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
DaZhongDianPing,bargain_hunter,30,2026-06-07T06:43:17,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\DaZhongDianPing\bargain_hunter\20260607_061416\screenshots\step_030.png,,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ELeMe,low_payment_browsing,1,2026-06-07T03:44:30,visit_homepage,,,请回到 ELeMe 首页，等待 3 秒后截图。,results\ELeMe\low_payment_browsing\20260607_033149\screenshots\step_001.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ELeMe,low_payment_browsing,2,2026-06-07T03:45:05,visit_homepage,,,请回到 ELeMe 首页，等待 3 秒后截图。,results\ELeMe\low_payment_browsing\20260607_033149\screenshots\step_002.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ELeMe,low_payment_browsing,3,2026-06-07T03:45:47,search_keyword,apparel_beauty,无糖饮品,请在搜索框输入“无糖饮品”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\ELeMe\low_payment_browsing\20260607_033149\screenshots\step_003.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
